"music_title","difficulty_name","music_id","difficulty_id","count","played","comp","ex_comp","uc","per","grade_C","grade_B","grade_A","grade_Ap","grade_AA","grade_AAp","grade_AAA","grade_AAAp","grade_S","grade_995","grade_998","avg_score","sd_score","avg_skill_u8","avg_skill_9","avg_skill_10","avg_skill_11","avg_skill_12_n","avg_skill_12_g","avg_skill_12_h","avg_vf_u7","avg_vf_8_i_ii","avg_vf_8_iii_iv","avg_vf_9_i","avg_vf_9_ii","avg_vf_9_iii","avg_vf_9_iv","avg_vf_10_i","avg_vf_10_ii"
"爆なな☆てすとロイヤー","NOVICE","770","1","41","0","5","0","0","36","41","41","41","41","41","41","41","36","36","36","36","9965184","93422","10000000","0","0","10000000","9916031","0","0","10000000","10000000","10000000","10000000","9714506","10000000","10000000","10000000","0",\N,\N
"爆なな☆てすとロイヤー","ADVANCED","770","2","87","37","10","18","10","12","87","87","76","76","76","66","50","50","49","36","22","9654411","446594","10000000","0","0","9835628","9301503","8573200","10000000","9987593","9942100","9416873","9810873","9685690","8949301","10000000","9968096","10000000",\N,\N
"爆なな☆てすとロイヤー","EXHAUST","770","3","1265","38","211","819","97","100","1265","1265","1265","1265","1216","1158","1080","986","769","488","244","9853544","188779","9852069","9502066","9618964","9829425","9884334","9890467","9937017","9594196","9699782","9844421","9846584","9888609","9888745","9928861","9943389","9922753",\N,\N
"Dualive","NOVICE","771","1","36","0","0","0","4","32","36","36","36","36","36","36","36","36","36","36","32","9997739","6396","10000000","0","0","10000000","9993216","0","0","10000000","10000000","10000000","9983718","0","10000000","10000000","10000000","0",\N,\N
"Dualive","ADVANCED","771","2","70","0","12","15","31","12","70","70","70","70","70","67","58","58","58","58","22","9912634","157867","10000000","9695863","9971567","9980767","9737226","0","10000000","9928397","9975669","0","9894373","9755170","0","10000000","9991890","10000000",\N,\N
"Dualive","EXHAUST","771","3","1448","39","300","854","214","41","1448","1448","1448","1432","1353","1278","1170","1036","782","447","159","9803526","240176","9714591","9956675","9480931","9753260","9833294","9857858","9929178","9264231","9513392","9702976","9830869","9881570","9753997","9899006","9927397","9993658",\N,\N
"Din Don Dan (Fusion Remix)","NOVICE","772","1","39","0","0","0","7","32","39","39","39","39","39","39","39","39","39","39","39","9998428","3361","9996716","0","0","10000000","9997081","0","0","9997811","10000000","10000000","9992994","0","10000000","10000000","10000000","0",\N,\N
"Din Don Dan (Fusion Remix)","ADVANCED","772","2","56","0","5","10","29","12","56","56","56","56","51","51","51","51","51","48","26","9917362","200469","9978793","0","0","9979938","9687009","0","10000000","9978793","9967012","9278982","9975258","10000000","0","10000000","9992931","10000000",\N,\N
"Din Don Dan (Fusion Remix)","EXHAUST","772","3","1234","207","190","497","247","93","1234","1234","1234","1219","1183","1139","1082","964","764","418","232","9850293","212226","9862496","9641249","9693014","9844372","9873356","9760649","9920979","9582679","9767412","9760135","9887172","9858742","9726384","9946902","9919127","9960631",\N,\N
"Din Don Dan (Fusion Remix)","EXCEED","772","9","143","0","21","95","14","13","143","143","143","143","143","138","138","136","126","81","43","9930529","104228","0","0","9535006","9900846","9954060","9935834","9976664","9497644","9790041","0","9915373","9951054","9960038","9950048","9976690","10000000",\N,\N
"The star in eclipse","NOVICE","773","1","25","0","0","0","4","21","25","25","25","25","25","25","25","25","25","25","25","9998226","4065","10000000","0","0","10000000","9995968","0","0","10000000","0","10000000","9991130","0","0","10000000","10000000","0",\N,\N
"The star in eclipse","ADVANCED","773","2","278","122","34","44","51","27","268","268","267","236","230","209","170","155","155","138","88","9527508","1014529","9933519","9592908","4635587","9825298","9593349","9221930","9824907","9859196","9832385","8675790","9552076","9514117","9758321","10000000","9833798","10000000",\N,\N
"The star in eclipse","EXHAUST","773","3","1729","149","216","1061","167","136","1719","1719","1716","1716","1715","1615","1453","1321","1083","711","376","9820706","583609","9903972","9986702","9072952","9769618","9882030","9870032","9944864","8865919","9673626","9757070","9873986","9868755","9897582","9884769","9962133","9967035",\N,\N
"The star in eclipse","EXCEED","773","9","391","0","91","261","18","21","391","391","391","391","391","391","382","343","248","141","50","9906562","83454","9986401","9962752","9933234","9726171","9891540","9939399","9960137","9545938","9639549","9755709","9853064","9892143","9915822","9931516","9960035","9995270",\N,\N
"アキネイション","NOVICE","774","1","33","0","6","0","0","27","33","33","33","33","33","33","33","33","33","27","27","9981884","38430","9945652","0","0","10000000","10000000","0","0","9960145","0","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"アキネイション","ADVANCED","774","2","113","0","35","33","37","8","113","113","113","103","103","99","91","70","60","47","38","9794989","292288","10000000","9364851","9942693","9743787","9862702","9947468","9992837","9582790","9990448","9699140","9863598","9923932","9947468","10000000","9891264","10000000",\N,\N
"アキネイション","EXHAUST","774","3","1462","35","244","1047","81","55","1462","1462","1462","1452","1403","1340","1215","1065","790","404","210","9829720","199914","9873574","9973749","9621356","9745103","9843550","9897560","9928115","9471382","9605739","9680187","9814581","9902560","9792664","9818001","9943909","9949993",\N,\N
"Prominence","NOVICE","775","1","60","0","10","0","4","46","60","60","60","60","50","50","50","50","50","50","50","9882269","261364","10000000","0","10000000","10000000","9678917","0","0","10000000","10000000","10000000","9991489","9297872","10000000","10000000","10000000","0",\N,\N
"Prominence","ADVANCED","775","2","61","0","19","0","15","27","61","61","61","61","61","51","47","42","42","42","42","9858023","223522","10000000","0","0","9997475","9740740","0","9680000","10000000","9993939","10000000","9721818","10000000","9393939","10000000","9814141","10000000",\N,\N
"Prominence","EXHAUST","775","3","520","18","86","167","129","120","520","520","516","511","502","487","441","422","399","320","220","9876218","237387","9968560","9853372","9882111","9889383","9860986","9919295","9939021","9757729","9906908","9800103","9945954","9856348","9906048","9909895","9888784","9892013",\N,\N
"弾幕注意報2014","NOVICE","776","1","36","0","0","0","0","36","36","36","36","36","36","36","36","36","36","36","36","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"弾幕注意報2014","ADVANCED","776","2","67","0","16","23","10","18","67","67","67","66","66","62","52","52","52","51","28","9881375","217016","10000000","0","0","9983074","9726947","0","10000000","9978284","9978284","10000000","9880293","9649837","0","10000000","9850952","10000000",\N,\N
"弾幕注意報2014","EXHAUST","776","3","791","48","190","339","141","73","790","790","790","774","729","665","598","553","470","273","166","9789705","341863","9908373","9693381","9711809","9782409","9809661","9571557","9791311","9543650","9811120","9648110","9846803","9728167","9795314","9863940","9853486","9940262",\N,\N
"断罪は遍く人間の元に","NOVICE","777","1","47","3","8","0","11","25","44","44","44","44","44","44","36","36","26","26","26","9274833","2424936","10000000","0","0","9927333","7998685","0","9664694","10000000","0","10000000","8255533","0","10000000","10000000","9793658","0",\N,\N
"断罪は遍く人間の元に","ADVANCED","777","2","92","0","40","0","11","41","92","92","92","92","92","82","57","57","52","52","52","9827970","217713","10000000","0","0","9878890","9765049","9690663","10000000","10000000","9954494","10000000","9802024","9707938","9471316","10000000","9826450","10000000",\N,\N
"断罪は遍く人間の元に","EXHAUST","777","3","1561","38","271","901","267","84","1561","1561","1561","1544","1476","1422","1272","1191","943","512","246","9831577","220143","9809772","9636202","9554966","9815440","9843737","9860364","9952332","9388819","9677764","9750300","9833918","9865468","9820200","9847417","9937237","9927159",\N,\N
"墨染 ft. ネコメアリ","NOVICE","778","1","61","0","10","0","0","51","61","61","61","61","61","61","61","51","51","51","51","9963838","81882","10000000","0","0","10000000","9899732","0","0","10000000","10000000","10000000","10000000","9794117","10000000","10000000","9882353","0",\N,\N
"墨染 ft. ネコメアリ","ADVANCED","778","2","77","0","27","0","20","30","77","77","77","77","68","62","62","56","51","51","40","9820539","291398","9848993","0","9976851","9888117","9801367","0","9539141","9924297","9990740","9740741","10000000","9189814","0","10000000","9714285","10000000",\N,\N
"墨染 ft. ネコメアリ","EXHAUST","778","3","466","11","96","221","98","40","466","466","466","460","432","413","376","356","286","177","93","9821892","250993","9914356","9502487","9829333","9838955","9808741","9926928","9782338","9656688","9889062","9597999","9830658","9928425","9725862","9928501","9889864","9715542",\N,\N
"幻想郷DEMPASTICグリーティング","NOVICE","779","1","36","0","0","0","4","32","36","36","36","36","36","36","36","36","36","36","36","9998575","4029","10000000","0","0","10000000","9995726","0","0","10000000","10000000","10000000","9989743","0","10000000","10000000","10000000","0",\N,\N
"幻想郷DEMPASTICグリーティング","ADVANCED","779","2","68","0","15","0","25","28","68","68","63","63","57","53","53","53","53","53","53","9801389","395268","10000000","0","0","9993410","9508336","0","10000000","9995387","10000000","9612546","9985008","9749897","0","10000000","9389886","10000000",\N,\N
"幻想郷DEMPASTICグリーティング","EXHAUST","779","3","944","21","162","599","63","99","944","944","938","932","906","878","805","705","562","317","164","9836164","231073","9862708","9768771","9649707","9789726","9865921","9843561","9872897","9591193","9660838","9742215","9869990","9885051","9853230","9910816","9887567","9971866",\N,\N
"恋繋エピローグ","NOVICE","780","1","42","0","1","0","4","37","42","42","42","42","42","42","42","42","41","41","41","9996269","19354","10000000","0","0","9993657","9998244","0","0","10000000","10000000","9978856","9994030","0","10000000","10000000","10000000","0",\N,\N
"恋繋エピローグ","ADVANCED","780","2","96","10","18","4","27","37","96","96","92","86","86","86","74","74","68","68","68","9817037","361013","9938650","0","0","9974969","9579226","9625766","10000000","10000000","9993865","10000000","9968942","9412158","9844872","10000000","9638744","10000000",\N,\N
"恋繋エピローグ","EXHAUST","780","3","827","24","151","306","258","88","827","827","817","799","760","733","684","644","548","374","232","9829445","275484","9958659","9864804","9844798","9839625","9806252","9805487","9977042","9776533","9800486","9807740","9818917","9828442","9546094","9972128","9901602","9963707",\N,\N
"ブチアゲドクター☆ハイテッコ三姉妹","NOVICE","781","1","36","0","0","0","0","36","36","36","36","36","36","36","36","36","36","36","36","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"ブチアゲドクター☆ハイテッコ三姉妹","ADVANCED","781","2","55","0","3","1","24","27","55","55","55","55","52","52","51","51","51","51","46","9946167","176424","10000000","0","0","9985808","9753595","0","10000000","9993464","9993464","0","9966912","9715686","0","10000000","9996732","10000000",\N,\N
"ブチアゲドクター☆ハイテッコ三姉妹","EXHAUST","781","3","751","0","95","345","201","110","751","751","751","730","719","714","674","627","520","370","216","9872176","223274","9864532","9751740","9846248","9880569","9861929","9929332","9922682","9724736","9818475","9835392","9877866","9895843","9677701","9972887","9936732","9984395",\N,\N
"Destroy","NOVICE","782","1","30","0","0","0","9","21","30","30","30","30","30","30","30","30","26","26","26","9984501","36295","10000000","0","0","10000000","9970940","0","0","10000000","0","10000000","9913746","0","0","10000000","9996631","0",\N,\N
"Destroy","ADVANCED","782","2","162","6","68","61","15","12","162","162","156","149","137","119","86","76","71","64","34","9656106","407532","9974840","9332113","9632352","9902836","9483032","9442945","9835315","9821592","9971409","9660257","9724315","9281506","9839127","10000000","9666048","10000000",\N,\N
"Destroy","EXHAUST","782","3","1490","49","306","829","185","121","1490","1490","1490","1490","1435","1340","1251","1105","834","541","329","9834734","208829","9870972","9858246","9877992","9831829","9817861","9799204","9887399","9747281","9723597","9725077","9840853","9870335","9775704","9842828","9898817","9943959",\N,\N
"Destroy","GRAVITY","782","6","1551","17","364","998","104","68","1547","1547","1545","1545","1517","1436","1221","1092","844","441","197","9813984","278660","9874298","8299735","9673085","9687059","9853188","9829534","9933253","9295950","9587523","9647643","9826160","9859925","9835175","9872676","9943815","9952315",\N,\N
"CENSORED!!","NOVICE","783","1","41","0","4","4","1","32","41","41","41","41","41","41","37","37","37","37","33","9958802","115907","10000000","0","0","10000000","9990179","0","9685746","10000000","10000000","10000000","9976430","0","10000000","10000000","9825414","10000000",\N,\N
"CENSORED!!","ADVANCED","783","2","194","0","112","33","37","12","194","194","194","194","145","109","99","88","74","45","23","9608468","342480","9595389","9597649","9800650","9814518","9469280","9344582","9657762","9756424","9851148","9401033","9586269","9735164","9474501","9644364","9611600","10000000",\N,\N
"CENSORED!!","EXHAUST","783","3","1545","22","271","1030","88","134","1539","1539","1539","1527","1504","1419","1275","1154","882","482","266","9822652","338168","9896386","9983910","9640200","9659862","9880569","9714366","9889327","9505712","9459427","9776992","9877179","9854415","9851198","9900370","9915168","9900116",\N,\N
"侍Annihilate!!","NOVICE","784","1","63","20","13","0","10","20","63","63","63","54","54","49","40","36","36","36","35","9716800","399755","10000000","0","0","9564356","9761980","9970297","9980198","9899467","9623762","10000000","9371717","9982673","0","10000000","9990099","0",\N,\N
"侍Annihilate!!","ADVANCED","784","2","141","1","51","52","23","14","141","141","141","140","130","119","84","80","75","52","33","9769124","248230","9964888","9550561","9760625","9838304","9625100","0","9812734","9776487","9885781","9561526","9846843","9992977","9691011","10000000","9920495","9976592",\N,\N
"侍Annihilate!!","EXHAUST","784","3","1603","16","265","1147","115","60","1603","1603","1603","1603","1582","1529","1353","1188","936","502","239","9851995","165054","9886822","9955725","9657568","9734707","9873739","9886876","9961536","9460107","9595911","9744155","9837401","9879507","9859469","9924122","9957275","9983138",\N,\N
"GRISAILLE","NOVICE","785","1","46","0","10","0","4","32","46","46","46","46","46","46","46","46","46","36","36","9980860","34977","10000000","0","0","9970547","9997810","0","0","10000000","10000000","10000000","9941305","0","10000000","10000000","10000000","0",\N,\N
"GRISAILLE","ADVANCED","785","2","144","28","43","11","31","31","144","144","134","120","110","96","96","73","73","73","72","9627593","478282","9990610","0","8502347","9883789","9495552","9064162","10000000","9994023","9985915","9062206","9850939","9400938","9386541","10000000","9419473","10000000",\N,\N
"GRISAILLE","EXHAUST","785","3","1063","12","164","448","254","185","1062","1057","1056","1056","1044","990","942","880","795","612","404","9872105","385953","9904513","9873914","9884850","9882232","9870269","9617195","9948972","9692037","9854225","9759109","9926112","9915910","9687255","9830303","9928349","9972459",\N,\N
"crescent moon","NOVICE","786","1","36","0","0","0","0","36","36","36","36","36","36","36","36","36","36","36","36","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"crescent moon","ADVANCED","786","2","68","0","26","10","1","31","68","68","68","64","64","53","53","47","42","42","42","9810412","311500","9875888","0","0","9992048","9727619","9465648","10000000","9908985","9980916","10000000","10000000","9485440","9357506","10000000","9711316","10000000",\N,\N
"crescent moon","EXHAUST","786","3","635","13","138","149","165","170","635","635","623","612","584","550","538","509","426","361","256","9832492","302527","9924961","9837049","9912287","9825786","9802540","9903906","9855756","9804149","9796126","9744847","9806532","9817352","9634936","9881261","9909427","9971412",\N,\N
"Endless GRAVITY","NOVICE","787","1","36","0","5","0","1","30","36","36","36","36","36","36","36","31","31","31","31","9969615","74930","10000000","0","0","10000000","9932213","9990723","0","10000000","0","10000000","10000000","10000000","9990723","10000000","9891540","0",\N,\N
"Endless GRAVITY","ADVANCED","787","2","115","24","16","29","38","8","115","115","115","115","114","110","101","75","49","35","14","9823375","162149","9903226","9403225","9704301","9912826","9726190","9709677","10000000","9759024","9892266","9806451","9808321","9819593","9709677","10000000","9864010","10000000",\N,\N
"Endless GRAVITY","EXHAUST","787","3","1596","35","234","1130","177","20","1596","1596","1582","1534","1460","1356","1196","990","687","284","102","9750863","286694","9776946","9713261","9365773","9620158","9777450","9809213","9935963","9094889","9403813","9558264","9671842","9794071","9808211","9882223","9926119","9964106",\N,\N
"Apex of the World","NOVICE","788","1","41","0","5","0","0","36","41","41","41","36","36","36","36","36","36","36","36","9855023","389014","10000000","0","0","9752331","10000000","0","0","10000000","9603729","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"Apex of the World","ADVANCED","788","2","90","0","19","10","45","16","90","90","90","90","86","80","67","67","61","61","61","9844888","248557","9898096","0","9652996","9973114","9658911","0","10000000","9816361","9984227","9895432","9916431","9677313","9327024","9991237","9998247","10000000",\N,\N
"Apex of the World","EXHAUST","788","3","1678","8","231","898","392","149","1678","1678","1675","1655","1626","1595","1465","1311","1075","674","372","9860308","203804","9865680","9534340","9765795","9803136","9874272","9839569","9958210","9543877","9796815","9750771","9865718","9873552","9872009","9928403","9946309","9933868",\N,\N
"relegation grimoire","NOVICE","789","1","36","0","0","0","0","36","36","36","36","36","36","36","36","36","36","36","36","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"relegation grimoire","ADVANCED","789","2","46","0","0","14","4","28","46","46","46","46","46","46","46","46","46","46","32","9991662","11598","10000000","0","0","9989679","9991632","0","10000000","9972105","10000000","9979079","9998838","10000000","0","10000000","9997675","10000000",\N,\N
"relegation grimoire","EXHAUST","789","3","537","6","93","219","133","86","534","534","531","530","517","497","457","434","374","279","176","9815920","758623","9959576","9739714","9710386","9617942","9877749","9838727","9887623","9777170","9840716","9713253","9840769","9864169","9925934","9872395","9790176","9724868",\N,\N
"双星ルミネセンス","NOVICE","790","1","53","0","0","4","7","42","53","53","53","53","53","53","53","53","49","49","45","9984592","44547","9994222","0","0","10000000","9954681","0","0","9996148","10000000","10000000","9993396","0","10000000","10000000","9924670","0",\N,\N
"双星ルミネセンス","ADVANCED","790","2","131","0","62","9","28","32","131","131","131","131","116","112","104","94","84","64","60","9813415","278437","9994872","9826800","0","9892889","9730044","9762989","10000000","9949008","9711334","9990892","9964106","9700359","9384685","9967335","9768198","10000000",\N,\N
"双星ルミネセンス","EXHAUST","790","3","1304","21","121","458","367","337","1304","1304","1304","1304","1279","1260","1231","1183","1092","889","696","9928296","148436","9941782","9861143","9911618","9887545","9938835","9946478","9962296","9814064","9866656","9799475","9939257","9979785","9952708","9982456","9954483","9941672",\N,\N
"Mind Mapping (hard liquid remix)","NOVICE","791","1","37","0","0","0","0","37","37","37","37","37","37","37","37","37","37","37","37","10000000","0","10000000","0","0","10000000","10000000","0","10000000","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"Mind Mapping (hard liquid remix)","ADVANCED","791","2","84","0","32","0","4","48","84","84","84","84","84","69","65","65","59","53","49","9862650","221338","9910202","0","9935965","10000000","9672083","0","10000000","9934148","9975987","9706510","9994308","9624782","0","10000000","9997713","10000000",\N,\N
"Mind Mapping (hard liquid remix)","EXHAUST","791","3","710","11","155","317","141","86","710","710","705","679","649","631","588","531","419","290","195","9807991","304459","9916971","9761812","9782766","9780116","9787144","9900418","9921352","9707522","9705130","9553818","9860712","9774806","9752332","9734781","9932136","9952807",\N,\N
"Help me, ERINNNNNN!! -Cranky remix-","NOVICE","792","1","81","5","27","4","20","25","81","81","81","72","68","68","52","52","49","49","45","9734509","378746","10000000","0","9474931","9935103","9674170","0","10000000","9643703","9943989","9884055","9971563","9327606","0","9595182","9820794","10000000",\N,\N
"Help me, ERINNNNNN!! -Cranky remix-","ADVANCED","792","2","246","61","101","32","35","17","246","246","215","186","141","117","81","65","65","48","32","9342923","580301","9881744","9552845","9552845","9780948","9053717","9137102","9266445","9731813","9813881","9181254","9369108","9075973","9113345","10000000","9143954","9479727",\N,\N
"Help me, ERINNNNNN!! -Cranky remix-","EXHAUST","792","3","1341","48","257","899","91","46","1341","1336","1326","1316","1266","1183","1023","889","668","322","119","9776719","309230","9841012","9973009","9510822","9696779","9805604","9814348","9816331","9283563","9562309","9608902","9812596","9861434","9656168","9756714","9890185","9969906",\N,\N
"雪月花 -さわわRemix-","NOVICE","793","1","45","0","4","0","6","35","45","45","45","45","45","45","42","41","41","35","35","9953040","116151","9934933","0","0","10000000","9904830","0","0","9965616","10000000","10000000","10000000","9555873","0","10000000","9955826","0",\N,\N
"雪月花 -さわわRemix-","ADVANCED","793","2","140","0","62","34","17","27","140","140","140","134","101","91","86","71","65","65","40","9646740","389355","9658268","9417475","9605475","9893223","9518897","9507796","9356323","9666051","9970713","9491474","9841660","9451308","9721977","10000000","9528685","10000000",\N,\N
"雪月花 -さわわRemix-","EXHAUST","793","3","1522","53","248","963","141","117","1512","1512","1512","1512","1447","1380","1250","1109","798","402","241","9779791","658141","9805209","9986036","9658463","9746045","9848505","9852395","9523818","9346880","9642155","9654883","9849362","9876989","9840137","9912775","9787898","9945545",\N,\N
"Sweet little Lily","NOVICE","794","1","46","0","1","0","0","45","46","46","46","46","46","46","46","46","45","45","45","9995867","27725","10000000","0","0","10000000","9985376","0","0","10000000","10000000","10000000","10000000","9809885","10000000","10000000","10000000","0",\N,\N
"Sweet little Lily","ADVANCED","794","2","88","0","42","5","14","27","88","88","88","88","83","67","48","48","47","42","42","9721900","308164","9967417","0","0","9881721","9568399","0","10000000","9972918","9607524","9789692","9589336","9884479","0","10000000","9710792","10000000",\N,\N
"Sweet little Lily","EXHAUST","794","3","731","142","117","229","87","156","730","730","725","704","690","664","631","587","466","357","252","9832516","359459","9948046","9805100","9815011","9785866","9856365","9486937","9856407","9756545","9706958","9664883","9883645","9851467","9502242","9949029","9907462","9985062",\N,\N
"Critical Crystal(brz_remix)","NOVICE","795","1","48","0","0","0","6","42","48","48","48","48","48","48","48","42","42","42","42","9962748","98559","9837447","0","0","10000000","10000000","0","0","9914853","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"Critical Crystal(brz_remix)","ADVANCED","795","2","41","0","4","0","24","13","41","41","41","41","41","37","37","37","37","37","22","9930427","168802","10000000","0","0","9983606","9776452","0","10000000","9983606","9975409","0","9980327","9741348","0","10000000","9994536","10000000",\N,\N
"Critical Crystal(brz_remix)","EXHAUST","795","3","413","44","60","93","154","62","413","413","409","399","356","351","330","304","251","204","125","9794489","318369","9931925","9835680","9889336","9768384","9796908","9287726","9710215","9808247","9760544","9287726","9721408","9772277","9805683","9997572","9880364","9997913",\N,\N
"UROBØROS","NOVICE","796","1","46","0","0","0","1","45","46","46","46","46","46","46","46","46","46","46","46","9999773","1526","10000000","0","0","10000000","9999128","0","0","10000000","10000000","10000000","9997908","0","10000000","10000000","10000000","0",\N,\N
"UROBØROS","ADVANCED","796","2","115","23","11","20","53","8","115","115","115","105","105","92","86","76","67","62","27","9777627","316103","9655446","0","9502109","9921501","9768863","9303797","10000000","9757890","9967990","9273909","9844206","9984177","9502712","10000000","9985056","10000000",\N,\N
"UROBØROS","EXHAUST","796","3","1305","23","242","829","118","93","1305","1305","1294","1284","1227","1176","1131","999","814","465","247","9834730","243988","9903308","9982648","9639473","9733349","9871648","9734293","9919081","9336928","9601166","9573330","9867632","9846389","9855926","9940728","9951834","9961642",\N,\N
"碧の疾風","NOVICE","797","1","36","0","0","0","0","36","36","36","36","36","36","36","36","36","36","36","36","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"碧の疾風","ADVANCED","797","2","62","0","11","10","23","18","62","62","62","62","57","57","57","57","52","52","32","9912417","201584","10000000","0","9959677","9862810","9938330","0","10000000","9969227","9993279","9627016","9994623","10000000","0","10000000","9907136","10000000",\N,\N
"碧の疾風","EXHAUST","797","3","566","24","130","125","197","90","566","566","559","546","497","465","446","436","377","307","173","9792528","346501","9975464","9909284","9833181","9848531","9752405","9859460","9871549","9836271","9778194","9616639","9867345","9762539","9697592","9935283","9784736","9962437",\N,\N
"I'm so happy(Happy Hoppin Remix)","NOVICE","798","1","40","0","0","0","4","36","40","40","40","40","40","40","40","40","40","40","40","9998753","3741","10000000","0","0","10000000","9995844","0","10000000","10000000","10000000","10000000","9990025","0","10000000","10000000","10000000","10000000",\N,\N
"I'm so happy(Happy Hoppin Remix)","ADVANCED","798","2","86","0","40","4","11","31","86","86","86","86","82","70","51","46","46","46","46","9767547","275209","10000000","0","0","9813203","9642780","0","10000000","9838636","10000000","9597607","9715757","9673376","0","9687272","9998485","10000000",\N,\N
"I'm so happy(Happy Hoppin Remix)","EXHAUST","798","3","495","1","94","140","156","104","495","495","493","463","443","421","383","353","283","214","162","9788385","315587","9898689","9751183","9760170","9794121","9781066","9499365","9960744","9699626","9735064","9420963","9856314","9887310","9940712","9941904","9810335","9798681",\N,\N
"仙酌絶唱のファンタジア","NOVICE","799","1","37","0","1","0","0","36","37","37","37","37","36","36","36","36","36","36","36","9975446","147324","10000000","0","0","10000000","10000000","0","9091503","10000000","10000000","10000000","10000000","0","10000000","10000000","9848584","0",\N,\N
"仙酌絶唱のファンタジア","ADVANCED","799","2","125","0","68","15","10","32","125","125","106","106","103","62","57","57","52","42","42","9542227","471440","10000000","0","8584745","9623773","9651967","0","9398281","9076069","9866718","9862305","9713137","9661618","9374403","9872652","9515568","10000000",\N,\N
"仙酌絶唱のファンタジア","EXHAUST","799","3","914","59","240","450","107","58","914","914","914","903","866","840","722","669","534","332","146","9824774","227576","9947777","9754822","9816631","9836441","9809372","9780786","9851594","9752172","9801070","9728533","9843046","9818056","9807577","9843821","9852457","9962487",\N,\N
"Help me, ERINNNNNN!! -VENUS mix-","NOVICE","800","1","41","0","0","0","5","36","41","41","41","41","41","41","41","41","41","41","41","9998516","3981","10000000","0","9987834","10000000","10000000","0","0","10000000","10000000","10000000","10000000","9987834","10000000","10000000","10000000","0",\N,\N
"Help me, ERINNNNNN!! -VENUS mix-","ADVANCED","800","2","140","21","57","30","25","7","140","140","124","115","75","70","63","63","48","34","33","9423231","578929","9873088","0","9888734","9948522","9091586","0","8864163","9934850","9313934","9466273","9854266","9040228","8925591","10000000","9301263","9327190",\N,\N
"Help me, ERINNNNNN!! -VENUS mix-","EXHAUST","800","3","1181","10","268","605","175","123","1181","1181","1176","1176","1144","1082","1012","921","801","554","332","9860064","207247","9870630","9808703","9744053","9865346","9866240","9792473","9901373","9651261","9764118","9709760","9896952","9909895","9822090","9853535","9912484","9987492",\N,\N
"ハイスピヰド・ランパンシヰ","NOVICE","801","1","36","0","0","0","0","36","36","36","36","36","36","36","36","36","36","36","36","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"ハイスピヰド・ランパンシヰ","ADVANCED","801","2","51","0","8","1","34","8","51","51","51","51","48","43","43","43","43","39","30","9871726","259669","10000000","0","0","9873205","9817460","0","10000000","9977324","9761904","0","9963152","9694586","0","10000000","9990723","10000000",\N,\N
"ハイスピヰド・ランパンシヰ","EXHAUST","801","3","1196","50","200","618","256","72","1196","1196","1182","1182","1130","1085","959","841","671","416","214","9815070","240775","9831435","9629210","9780747","9812557","9827803","9627279","9846190","9484829","9750599","9741821","9837212","9864981","9662016","9863474","9908403","9870782",\N,\N
"NECRO PARTY","NOVICE","802","1","45","0","9","0","0","36","45","45","45","45","45","45","45","45","36","36","36","9965547","69041","10000000","0","0","10000000","9946800","0","9838501","10000000","10000000","10000000","9909561","0","10000000","10000000","9928223","0",\N,\N
"NECRO PARTY","ADVANCED","802","2","83","0","30","0","11","42","83","83","83","77","65","53","53","53","53","53","53","9723324","384346","10000000","0","0","10000000","9596631","9208194","9297667","10000000","10000000","9742540","9717911","9787307","0","10000000","9432636","10000000",\N,\N
"NECRO PARTY","EXHAUST","802","3","1037","20","184","611","74","148","1027","1027","1027","1022","991","971","925","821","689","406","223","9808221","612075","9886773","9782515","9062156","9819023","9868490","9918979","9880859","8907100","9738202","9688488","9887798","9887296","9906630","9941357","9922930","9965115",\N,\N
"鳥と桜と嘴と","NOVICE","803","1","55","0","0","0","0","55","55","55","55","55","55","55","55","55","55","55","55","10000000","0","10000000","0","0","10000000","10000000","0","0","10000000","10000000","10000000","10000000","0","10000000","10000000","10000000","0",\N,\N
"鳥と桜と嘴と","ADVANCED","803","2","56","0","10","4","20","22","56","56","56","56","56","56","46","46","46","46","46","9938194","121531","10000000","0","0","9900490","9993518","0","10000000","9994444","9988888","10000000","9779999","10000000","0","10000000","10000000","10000000",\N,\N
